State,District,Year,Party,Incumbent,Dem Votes,GOP Votes,Other Votes,Efficiency Gap
MS,5,1979,D,1,4367,0,2524,0.5
MS,6,1979,D,1,3866,0,0,0.5
MS,7,1979,D,1,3793,0,0,0.5
MS,8,1979,D,1,3118,0,0,0.5
MS,9,1979,D,0,3571,0,0,0.5
MS,10,1979,D,1,3006,0,0,0.5
MS,11,1979,D,1,2484,0,0,0.5
MS,12,1979,D,1,3759,0,0,0.5
MS,13,1979,D,0,3900,0,0,0.5
MS,14,1979,D,1,2904,0,0,0.5
MS,15,1979,D,0,3848,1900,0,-0.16109951287404314
MS,16,1979,D,1,2526,0,0,0.5
MS,17,1979,D,1,2624,0,0,0.5
MS,18,1979,D,0,3156,0,0,0.5
MS,19,1979,D,0,4612,0,0,0.5
MS,20,1979,D,0,2803,1964,0,-0.3239983217956786
MS,21,1979,D,0,3340,0,0,0.5
MS,22,1979,D,0,3397,743,0,0.14106280193236714
MS,23,1979,D,1,5419,0,833,0.5
MS,24,1979,D,1,5235,0,0,0.5
MS,25,1979,D,1,3313,0,0,0.5
MS,26,1979,D,0,1843,0,0,0.5
MS,27,1979,D,1,2020,0,0,0.5
MS,28,1979,D,1,1956,0,1055,0.5
MS,29,1979,D,1,2820,0,0,0.5
MS,30,1979,D,0,2050,0,1577,0.5
MS,31,1979,D,1,1970,0,0,0.5
MS,32,1979,D,1,2212,0,1557,0.5
MS,33,1979,D,0,2145,0,0,0.5
MS,34,1979,D,1,3043,0,2132,0.5
MS,35,1979,D,0,2396,2117,0,-0.4381785951695103
MS,36,1979,D,1,3002,0,0,0.5
MS,37,1979,D,0,3654,0,0,0.5
MS,38,1979,D,1,4472,0,0,0.5
MS,39,1979,D,1,4953,0,0,0.5
MS,40,1979,D,0,3912,2612,0,-0.30073574494175354
MS,41,1979,D,0,2981,0,0,0.5
MS,42,1979,D,1,3104,0,0,0.5
MS,43,1979,D,1,2381,0,0,0.5
MS,44,1979,D,0,5357,0,0,0.5
MS,45,1979,D,1,4666,0,0,0.5
MS,46,1979,D,0,3909,3703,0,-0.4729374671571203
MS,47,1979,D,0,3991,0,0,0.5
MS,48,1979,D,0,3353,0,0,0.5
MS,49,1979,D,1,5122,0,0,0.5
MS,50,1979,D,1,2497,0,0,0.5
MS,51,1979,D,0,1748,769,0,-0.11104489471593167
MS,52,1979,D,1,2316,0,0,0.5
MS,53,1979,D,0,1202,1186,1257,-0.4932998324958124
MS,54,1979,D,1,2809,0,0,0.5
MS,55,1979,D,1,3147,0,1434,0.5
MS,56,1979,D,1,1773,1422,1059,-0.3901408450704225
MS,57,1979,R,0,2132,2447,1007,-0.43120768726796244
MS,58,1979,D,1,3386,0,0,0.5
MS,59,1979,D,0,2971,0,2886,0.5
MS,60,1979,D,0,3722,0,2231,0.5
MS,61,1979,D,1,5161,0,0,0.5
MS,62,1979,D,1,4142,0,0,0.5
MS,63,1979,D,0,4558,0,1110,0.5
MS,64,1979,D,1,4793,0,2212,0.5
MS,65,1979,D,1,3129,2869,0,-0.4566522174058019
MS,66,1979,D,1,2590,1829,1839,-0.32778909255487665
MS,67,1979,D,0,2367,999,0,-0.09358288770053476
MS,68,1979,D,0,1791,554,254,0.027505330490405117
MS,69,1979,D,1,2347,550,261,0.12029685881946842
MS,70,1979,D,1,1311,0,767,0.5
MS,71,1979,D,1,1680,1242,1143,-0.35010266940451745
MS,72,1979,I,1,1973,1349,2153,0.0
MS,73,1979,D,1,3253,1770,0,-0.20475811268166436
MS,74,1979,D,1,2651,0,0,0.5
MS,75,1979,D,0,3310,2062,0,-0.2676842889054356
MS,76,1979,D,1,4058,0,0,0.5
MS,77,1979,D,1,4199,0,0,0.5
MS,78,1979,D,1,4442,0,0,0.5
MS,79,1979,D,1,4521,0,0,0.5
MS,80,1979,D,0,4547,0,0,0.5
MS,81,1979,I,0,2171,0,3189,0.0
MS,82,1979,R,1,1707,3916,0,-0.10714920860750489
MS,83,1979,D,1,3499,3045,0,-0.4306234718826406
MS,84,1979,D,0,1931,0,0,0.5
MS,85,1979,D,1,3891,0,0,0.5
MS,86,1979,D,1,4660,1467,0,0.021135955606332624
MS,87,1979,D,0,4376,0,2248,0.5
MS,88,1979,D,0,2697,0,0,0.5
MS,89,1979,D,0,4048,2569,0,-0.2764848118482696
MS,90,1979,D,0,2970,2499,832,-0.413878222709819
MS,91,1979,D,0,4309,0,0,0.5
MS,92,1979,D,0,3235,0,0,0.5
MS,93,1979,R,0,3067,3985,0,-0.3698241633579126
MS,94,1979,D,1,5447,0,1394,0.5
MS,95,1979,D,0,3014,1704,0,-0.22233997456549384
MS,96,1979,D,0,3914,1962,371,-0.1678012253233492
MS,97,1979,D,1,4164,0,0,0.5
MS,98,1979,D,0,3520,0,0,0.5
MS,99,1979,D,1,5432,0,0,0.5
MS,100,1979,D,0,2507,0,0,0.5
MS,101,1979,D,1,1574,0,0,0.5
MS,102,1979,D,0,6247,0,1023,0.5
MS,103,1979,D,1,3498,2143,153,-0.25979436270164863
MS,104,1979,D,0,2942,0,0,0.5
MS,105,1979,D,0,3990,1353,474,-0.006457046603032005
MS,106,1979,D,0,4356,2473,0,-0.2242641675208669
MS,107,1979,D,1,3676,2020,1182,-0.20926966292134833
MS,108,1979,D,1,4695,0,0,0.5
MS,109,1979,D,0,3269,2677,0,-0.4004372687521022
MS,110,1979,D,1,5191,0,0,0.5
MS,111,1979,D,0,1586,1077,963,-0.3088621855050695
MS,112,1979,D,1,4208,0,0,0.5
MS,113,1979,D,1,5338,0,0,0.5
MS,114,1979,R,0,2621,2628,0,-0.4986664126500286
MS,115,1979,D,0,2414,0,0,0.5
MS,116,1979,D,1,1480,992,0,-0.30258899676375406
MS,117,1979,D,1,1718,1583,0,-0.45910330202968797
MS,118,1979,D,1,4595,0,0,0.5
MS,119,1979,D,0,1740,0,1663,0.5
MS,120,1979,D,1,4009,0,0,0.5
MS,121,1979,D,0,4864,0,1588,0.5
MS,122,1979,D,1,5128,1948,0,-0.05059355568117581
MS,1,1983,D,1,3265,0,0,0.5
MS,2,1983,D,0,4604,0,0,0.5
MS,3,1983,D,1,3286,0,0,0.5
MS,4,1983,D,1,3660,0,0,0.5
MS,5,1983,D,1,4606,0,0,0.5
MS,6,1983,D,0,4494,0,0,0.5
MS,7,1983,D,0,3320,0,0,0.5
MS,8,1983,D,1,3856,0,0,0.5
MS,9,1983,D,1,4780,0,0,0.5
MS,10,1983,D,1,4346,0,0,0.5
MS,11,1983,D,1,3900,0,0,0.5
MS,12,1983,D,1,4202,0,0,0.5
MS,13,1983,D,1,4122,0,0,0.5
MS,14,1983,D,1,2779,0,0,0.5
MS,15,1983,D,1,3450,0,0,0.5
MS,16,1983,D,0,2478,0,0,0.5
MS,17,1983,D,1,2919,0,0,0.5
MS,18,1983,D,1,2307,0,0,0.5
MS,19,1983,R,0,0,3419,0,0.5
MS,20,1983,D,1,4479,0,0,0.5
MS,21,1983,D,0,4238,0,0,0.5
MS,22,1983,D,0,3125,0,0,0.5
MS,23,1983,D,1,4483,0,0,0.5
MS,24,1983,D,1,3614,0,0,0.5
MS,25,1983,D,0,4950,0,0,0.5
MS,26,1983,D,1,2298,0,0,0.5
MS,27,1983,D,0,3287,2183,0,-0.29817184643510053
MS,28,1983,D,1,4187,0,0,0.5
MS,29,1983,D,1,3540,0,1861,0.5
MS,30,1983,D,1,3954,0,0,0.5
MS,31,1983,D,1,4092,0,0,0.5
MS,32,1983,D,1,4255,0,0,0.5
MS,33,1983,D,0,2671,0,2248,0.5
MS,34,1983,D,1,3668,0,0,0.5
MS,35,1983,D,0,5344,0,0,0.5
MS,36,1983,D,0,4519,0,0,0.5
MS,37,1983,D,1,4693,0,0,0.5
MS,38,1983,D,1,4691,0,0,0.5
MS,39,1983,D,1,3939,0,0,0.5
MS,40,1983,D,1,4694,0,0,0.5
MS,41,1983,D,1,3462,0,0,0.5
MS,42,1983,D,1,3820,0,2355,0.5
MS,43,1983,D,0,7600,0,0,0.5
MS,44,1983,D,1,5702,0,1005,0.5
MS,45,1983,D,1,5328,0,0,0.5
MS,46,1983,D,1,100,0,0,0.5
MS,47,1983,D,1,5006,0,0,0.5
MS,48,1983,D,0,5177,0,0,0.5
MS,49,1983,D,1,2609,0,0,0.5
MS,50,1983,D,0,2185,1016,891,-0.13480162449234614
MS,51,1983,D,1,2321,0,0,0.5
MS,52,1983,D,1,3911,0,0,0.5
MS,53,1983,D,1,5321,0,0,0.5
MS,54,1983,D,1,4371,0,1203,0.5
MS,55,1983,R,1,0,2838,2143,0.5
MS,56,1983,R,0,2147,3503,1821,-0.26
MS,57,1983,D,0,3667,2688,0,-0.34594807238394965
MS,58,1983,D,1,3263,1503,1021,-0.1307175828787243
MS,59,1983,D,0,4157,3131,0,-0.3592206366630077
MS,60,1983,D,1,4048,0,0,0.5
MS,61,1983,D,0,5625,0,0,0.5
MS,62,1983,D,0,5151,0,620,0.5
MS,63,1983,D,0,3263,1310,0,-0.07292805598075662
MS,64,1983,R,1,0,6652,0,0.5
MS,65,1983,D,0,2956,2337,1645,-0.3830530889854525
MS,66,1983,R,0,2960,4619,0,-0.2811056867660641
MS,67,1983,D,1,3404,0,1296,0.5
MS,68,1983,D,1,3331,0,0,0.5
MS,69,1983,D,1,3405,0,823,0.5
MS,70,1983,D,1,2988,0,998,0.5
MS,71,1983,R,0,2581,4278,0,-0.2525878407931185
MS,72,1983,D,0,4247,2156,0,-0.1734343276589099
MS,73,1983,D,1,2768,2342,362,-0.4166340508806262
MS,74,1983,D,0,3198,2776,0,-0.429360562437228
MS,75,1983,D,1,959,0,0,0.5
MS,76,1983,D,1,4307,0,0,0.5
MS,77,1983,D,1,3868,0,3427,0.5
MS,78,1983,D,0,6101,0,0,0.5
MS,79,1983,D,1,6087,1251,0,0.1590351594439902
MS,80,1983,D,1,6066,0,0,0.5
MS,81,1983,D,0,3504,0,0,0.5
MS,82,1983,D,1,2545,0,0,0.5
MS,83,1983,R,0,2215,2461,742,-0.4473909324208725
MS,84,1983,D,1,5017,0,0,0.5
MS,85,1983,D,1,5140,0,1551,0.5
MS,86,1983,D,1,5762,0,0,0.5
MS,87,1983,D,1,5729,0,0,0.5
MS,88,1983,D,0,3666,1962,0,-0.19722814498933902
MS,89,1983,D,0,4997,1146,0,0.12689239785121276
MS,90,1983,D,1,5313,0,0,0.5
MS,91,1983,D,1,4743,0,0,0.5
MS,92,1983,D,0,4453,2713,0,-0.25718671504325985
MS,93,1983,D,0,5819,0,0,0.5
MS,94,1983,D,1,3722,0,0,0.5
MS,95,1983,D,1,4753,0,0,0.5
MS,96,1983,D,1,4427,0,3550,0.5
MS,97,1983,D,1,4716,1191,0,0.09674961909598781
MS,98,1983,D,1,3701,0,0,0.5
MS,99,1983,D,1,2950,0,0,0.5
MS,100,1983,D,1,759,0,0,0.5
MS,101,1983,D,0,3931,2758,0,-0.32463746449394526
MS,102,1983,D,0,5364,0,0,0.5
MS,103,1983,D,1,3623,0,0,0.5
MS,104,1983,D,1,4924,0,0,0.5
MS,105,1983,D,1,5984,0,0,0.5
MS,106,1983,D,0,5033,0,0,0.5
MS,107,1983,D,0,6142,0,0,0.5
MS,108,1983,D,0,3632,0,0,0.5
MS,109,1983,D,1,4440,0,0,0.5
MS,110,1983,D,0,4498,0,0,0.5
MS,111,1983,D,1,3022,2356,0,-0.37616214206024545
MS,112,1983,D,0,3242,0,1365,0.5
MS,113,1983,D,0,2639,1918,433,-0.34178187403993854
MS,114,1983,D,0,2811,1614,0,-0.2294915254237288
MS,115,1983,D,1,2877,0,734,0.5
MS,116,1983,D,0,2722,0,713,0.5
MS,117,1983,D,1,2534,1242,0,-0.15783898305084745
MS,118,1983,D,0,3024,2875,0,-0.47474148160705204
MS,119,1983,D,1,2490,0,0,0.5
MS,120,1983,D,1,4663,0,0,0.5
MS,121,1983,D,0,4616,0,0,0.5
MS,122,1983,D,1,5821,0,0,0.5
MS,1,1987,D,1,4083,0,0,0.5
MS,2,1987,D,1,2622,0,0,0.5
MS,3,1987,D,1,751,0,0,0.5
MS,4,1987,D,0,100,0,0,0.5
MS,5,1987,D,0,3207,0,0,0.5
MS,6,1987,D,1,2764,0,0,0.5
MS,7,1987,D,1,2301,0,0,0.5
MS,8,1987,D,1,2914,0,0,0.5
MS,9,1987,D,1,2011,0,0,0.5
MS,10,1987,D,1,4009,0,0,0.5
MS,11,1987,D,1,100,0,0,0.5
MS,12,1987,D,1,3586,0,0,0.5
MS,13,1987,D,0,100,0,0,0.5
MS,14,1987,D,1,3569,0,0,0.5
MS,15,1987,D,0,3730,0,0,0.5
MS,16,1987,D,1,3366,0,0,0.5
MS,17,1987,D,0,5216,923,0,0.19929956018895587
MS,18,1987,D,1,3577,0,0,0.5
MS,19,1987,D,0,3322,0,0,0.5
MS,20,1987,D,1,4009,0,0,0.5
MS,21,1987,D,1,3184,0,0,0.5
MS,22,1987,D,1,3999,894,0,0.1345800122624157
MS,23,1987,D,1,100,0,0,0.5
MS,24,1987,D,1,100,0,0,0.5
MS,25,1987,D,1,100,0,0,0.5
MS,26,1987,D,1,1894,0,0,0.5
MS,27,1987,D,1,3196,0,0,0.5
MS,28,1987,D,1,3325,0,0,0.5
MS,29,1987,D,1,2576,0,2255,0.5
MS,30,1987,D,0,100,0,0,0.5
MS,31,1987,D,1,3943,0,0,0.5
MS,32,1987,D,1,100,0,0,0.5
MS,33,1987,D,1,3203,0,1325,0.5
MS,34,1987,D,0,3585,313,1513,0.3394048229861467
MS,35,1987,D,0,4639,0,0,0.5
MS,36,1987,D,1,4718,0,0,0.5
MS,37,1987,D,1,4696,0,0,0.5
MS,38,1987,D,1,3691,0,0,0.5
MS,39,1987,D,1,4323,0,0,0.5
MS,40,1987,D,0,5055,0,0,0.5
MS,41,1987,D,0,3441,0,0,0.5
MS,42,1987,D,1,3614,0,0,0.5
MS,43,1987,D,1,6202,0,0,0.5
MS,44,1987,D,0,5575,0,0,0.5
MS,45,1987,D,1,4796,0,0,0.5
MS,46,1987,D,1,5306,0,0,0.5
MS,47,1987,D,1,5261,0,0,0.5
MS,48,1987,D,1,100,0,0,0.5
MS,49,1987,D,1,2484,0,0,0.5
MS,50,1987,D,1,3256,0,0,0.5
MS,51,1987,D,1,4241,0,0,0.5
MS,52,1987,D,1,4594,0,0,0.5
MS,53,1987,D,0,5539,0,0,0.5
MS,54,1987,R,1,2130,4001,0,-0.19482955472190508
MS,55,1987,D,0,3283,1893,0,-0.23145285935085008
MS,56,1987,R,1,2982,3253,0,-0.4565356856455493
MS,57,1987,D,1,3640,0,0,0.5
MS,58,1987,D,1,4654,3024,0,-0.2877051315446731
MS,59,1987,D,1,5166,3201,0,-0.26514879885263537
MS,60,1987,D,0,5006,0,0,0.5
MS,61,1987,D,1,3711,2035,0,-0.20831883049077618
MS,62,1987,D,1,5430,0,0,0.5
MS,63,1987,D,1,3344,0,591,0.5
MS,64,1987,R,0,3132,5202,0,-0.25161987041036715
MS,65,1987,R,0,3054,3191,0,-0.478062449959968
MS,66,1987,D,0,3486,3416,0,-0.4898580121703854
MS,67,1987,D,1,3312,0,0,0.5
MS,68,1987,D,1,2501,0,0,0.5
MS,69,1987,D,0,2572,0,0,0.5
MS,70,1987,D,1,2428,0,0,0.5
MS,71,1987,R,1,0,4659,0,0.5
MS,72,1987,D,1,4349,0,0,0.5
MS,73,1987,R,0,2418,3295,0,-0.34649046035357955
MS,74,1987,D,1,3052,2469,1441,-0.394403187828292
MS,75,1987,D,1,3752,0,0,0.5
MS,76,1987,D,0,5003,0,0,0.5
MS,77,1987,D,0,4241,2836,0,-0.30146954924402997
MS,78,1987,D,1,5477,0,0,0.5
MS,79,1987,D,1,5588,0,0,0.5
MS,80,1987,D,1,5442,0,1708,0.5
MS,81,1987,D,1,3952,0,0,0.5
MS,82,1987,D,1,2109,0,0,0.5
MS,83,1987,D,0,3798,0,0,0.5
MS,84,1987,D,0,4326,3075,0,-0.3309687880016214
MS,85,1987,D,1,5637,0,0,0.5
MS,86,1987,D,0,5848,0,0,0.5
MS,87,1987,D,1,3879,3252,0,-0.4120740429112326
MS,88,1987,D,0,4347,0,0,0.5
MS,89,1987,D,1,3639,3224,0,-0.4395308174267813
MS,90,1987,D,1,5896,0,0,0.5
MS,91,1987,D,0,4605,0,0,0.5
MS,92,1987,D,0,6417,0,0,0.5
MS,93,1987,D,1,7135,0,0,0.5
MS,94,1987,D,1,3388,0,0,0.5
MS,95,1987,D,0,3791,0,0,0.5
MS,96,1987,D,1,3714,0,0,0.5
MS,97,1987,D,1,5529,0,0,0.5
MS,98,1987,D,0,4898,0,0,0.5
MS,99,1987,D,1,5057,0,0,0.5
MS,100,1987,D,0,6499,0,0,0.5
MS,101,1987,R,0,3408,4005,0,-0.41946580331849453
MS,102,1987,D,1,5055,0,0,0.5
MS,103,1987,D,1,3281,0,0,0.5
MS,104,1987,D,1,4208,1672,0,-0.06870748299319727
MS,105,1987,D,0,4159,3194,0,-0.3687610499116007
MS,106,1987,D,1,5825,0,0,0.5
MS,107,1987,D,1,6000,0,0,0.5
MS,108,1987,D,0,3078,0,0,0.5
MS,109,1987,D,0,4722,0,0,0.5
MS,110,1987,D,1,3053,0,0,0.5
MS,111,1987,R,0,2272,3629,0,-0.2700389764446704
MS,112,1987,D,0,3251,2079,0,-0.2801125703564728
MS,113,1987,D,1,3245,2200,0,-0.30808080808080807
MS,114,1987,D,1,3090,0,1781,0.5
MS,115,1987,D,0,3337,0,0,0.5
MS,116,1987,R,0,1679,2191,0,-0.3677002583979328
MS,117,1987,D,1,3094,0,0,0.5
MS,118,1987,D,1,3541,2053,0,-0.23400071505184125
MS,119,1987,D,1,2904,0,0,0.5
MS,120,1987,D,1,3044,2573,0,-0.416147409649279
MS,121,1987,D,0,3731,2229,0,-0.24798657718120806
MS,122,1987,D,1,6274,0,0,0.5
MS,1,1991,D,0,2089,0,0,0.5
MS,2,1991,D,1,1632,0,0,0.5
MS,3,1991,D,1,1974,0,0,0.5
MS,4,1991,D,0,3032,0,0,0.5
MS,5,1991,D,1,3194,0,0,0.5
MS,6,1991,D,1,4139,2452,0,-0.2440449097253831
MS,7,1991,I,0,0,0,3985,0.0
MS,8,1991,D,1,5628,0,0,0.5
MS,9,1991,D,1,3487,0,0,0.5
MS,10,1991,D,0,3784,0,0,0.5
MS,11,1991,D,1,3206,0,0,0.5
MS,12,1991,D,1,3367,0,0,0.5
MS,13,1991,D,0,3947,0,0,0.5
MS,14,1991,D,1,3687,0,0,0.5
MS,15,1991,D,1,4218,1516,0,-0.02877572375305197
MS,16,1991,D,1,2757,0,0,0.5
MS,17,1991,D,1,2165,0,0,0.5
MS,18,1991,D,1,2673,0,0,0.5
MS,19,1991,D,1,2851,0,0,0.5
MS,20,1991,D,0,3949,0,0,0.5
MS,21,1991,D,1,3506,844,0,0.11195402298850575
MS,22,1991,D,1,4026,0,0,0.5
MS,23,1991,R,0,0,4906,0,0.5
MS,24,1991,D,1,3819,0,0,0.5
MS,25,1991,D,0,3017,0,0,0.5
MS,26,1991,D,1,1727,0,0,0.5
MS,27,1991,D,1,2980,0,0,0.5
MS,28,1991,D,1,2137,0,0,0.5
MS,29,1991,D,0,1731,0,0,0.5
MS,30,1991,D,1,2780,0,0,0.5
MS,31,1991,D,1,3537,0,0,0.5
MS,32,1991,D,1,4625,1239,0,0.07742155525238745
MS,33,1991,D,1,2356,0,1551,0.5
MS,34,1991,D,1,2973,0,0,0.5
MS,35,1991,D,0,4630,2608,0,-0.22064106106659298
MS,36,1991,D,1,3912,0,0,0.5
MS,37,1991,D,1,4798,0,0,0.5
MS,38,1991,D,1,3810,0,0,0.5
MS,39,1991,D,0,3025,1864,0,-0.26252812436080997
MS,40,1991,R,1,2743,3000,0,-0.4552498694062337
MS,41,1991,D,1,2380,0,1530,0.5
MS,42,1991,R,0,3695,4093,0,-0.44889573703133023
MS,43,1991,D,1,4641,0,0,0.5
MS,44,1991,D,0,5518,0,0,0.5
MS,45,1991,D,1,4151,3303,0,-0.38623557821304
MS,46,1991,D,0,4495,0,0,0.5
MS,47,1991,D,1,4487,0,0,0.5
MS,48,1991,D,1,3924,0,0,0.5
MS,49,1991,D,1,1432,0,0,0.5
MS,50,1991,D,1,2138,0,0,0.5
MS,51,1991,D,1,2777,0,0,0.5
MS,52,1991,R,0,1710,2611,0,-0.2914834529044203
MS,53,1991,D,0,3904,0,0,0.5
MS,54,1991,R,1,2689,3620,0,-0.35243303217625616
MS,55,1991,D,1,3291,1619,0,-0.1594704684317719
MS,56,1991,R,1,2631,2908,0,-0.44999097309983754
MS,57,1991,D,1,3802,0,0,0.5
MS,58,1991,R,0,4166,5561,0,-0.3565847640588054
MS,59,1991,R,0,4752,5785,0,-0.40196450602638323
MS,60,1991,D,1,3811,2789,0,-0.34515151515151515
MS,61,1991,R,1,0,5645,0,0.5
MS,62,1991,D,0,5157,1586,0,0.029586237579712293
MS,63,1991,D,1,2973,0,0,0.5
MS,64,1991,R,1,2006,6320,0,0.018135959644487148
MS,65,1991,R,1,2399,3305,0,-0.34116409537166903
MS,66,1991,R,0,2804,3464,0,-0.39470325462667516
MS,67,1991,D,1,3323,0,0,0.5
MS,68,1991,D,1,2312,0,0,0.5
MS,69,1991,D,1,2903,0,0,0.5
MS,70,1991,D,0,1984,0,0,0.5
MS,71,1991,R,1,0,4482,0,0.5
MS,72,1991,D,1,4083,0,0,0.5
MS,73,1991,R,1,0,5323,0,0.5
MS,74,1991,D,1,3965,3499,0,-0.437566988210075
MS,75,1991,D,1,3983,0,0,0.5
MS,76,1991,D,1,4630,0,0,0.5
MS,77,1991,R,0,3131,3534,0,-0.43953488372093025
MS,78,1991,D,1,5329,0,0,0.5
MS,79,1991,D,1,5154,0,0,0.5
MS,80,1991,D,1,5116,1528,0,0.04003612281757977
MS,81,1991,D,0,2233,1959,1476,-0.43463740458015265
MS,82,1991,D,1,1987,0,0,0.5
MS,83,1991,R,0,2295,2498,0,-0.4576465679115377
MS,84,1991,D,1,5892,0,0,0.5
MS,85,1991,D,1,5632,0,0,0.5
MS,86,1991,D,1,6275,0,0,0.5
MS,87,1991,D,0,4011,2763,0,-0.3157661647475642
MS,88,1991,D,1,3518,1685,0,-0.1477032481260811
MS,89,1991,D,0,5640,0,0,0.5
MS,90,1991,D,1,5403,0,0,0.5
MS,91,1991,D,1,6587,0,0,0.5
MS,92,1991,D,0,4894,0,0,0.5
MS,93,1991,D,1,5678,0,0,0.5
MS,94,1991,D,1,3229,0,0,0.5
MS,95,1991,D,1,3421,3051,0,-0.44283065512978986
MS,96,1991,D,1,3282,0,0,0.5
MS,97,1991,D,0,4729,0,0,0.5
MS,98,1991,D,1,3740,0,0,0.5
MS,99,1991,D,1,4424,0,0,0.5
MS,100,1991,D,1,5595,0,0,0.5
MS,101,1991,R,1,2185,5873,0,-0.04231819310002482
MS,102,1991,R,0,2726,2746,0,-0.4963450292397661
MS,103,1991,D,1,3193,0,0,0.5
MS,104,1991,D,1,3522,3378,0,-0.4791304347826087
MS,105,1991,D,0,4479,2426,0,-0.20267921795800145
MS,106,1991,D,0,4819,2838,0,-0.24128248661355622
MS,107,1991,D,1,6102,0,0,0.5
MS,108,1991,D,0,3268,3005,0,-0.4580742866252192
MS,109,1991,D,0,3569,2337,0,-0.2913985777175753
MS,110,1991,D,0,3566,0,0,0.5
MS,111,1991,R,1,1688,3666,0,-0.1305565932013448
MS,112,1991,D,1,2821,2316,0,-0.4016935954837454
MS,113,1991,R,1,1415,4130,0,-0.010369702434625788
MS,114,1991,R,1,1621,3410,0,-0.14440469091631883
MS,115,1991,D,1,1925,974,0,-0.1719558468437392
MS,116,1991,R,1,0,3390,0,0.5
MS,117,1991,D,1,3392,0,0,0.5
MS,118,1991,D,1,4058,0,0,0.5
MS,119,1991,D,0,2459,0,0,0.5
MS,120,1991,R,0,2331,3056,0,-0.3654167440133655
MS,121,1991,D,1,3582,2527,0,-0.32730397773776393
MS,122,1991,D,1,7265,0,0,0.5
MS,1,1995,D,0,3364,2482,0,-0.3491276086212795
MS,2,1995,D,1,4242,1502,0,-0.02298050139275766
MS,3,1995,D,1,5943,0,0,0.5
MS,4,1995,D,1,4485,2630,0,-0.2392832044975404
MS,5,1995,D,1,5169,0,0,0.5
MS,6,1995,R,0,3052,3556,0,-0.423728813559322
MS,7,1995,I,1,0,0,4112,0.0
MS,8,1995,D,1,5810,0,0,0.5
MS,9,1995,D,1,4511,0,0,0.5
MS,10,1995,D,1,5769,0,0,0.5
MS,11,1995,D,1,5574,0,0,0.5
MS,12,1995,D,1,3407,1772,0,-0.18430198880092682
MS,13,1995,D,1,4371,0,0,0.5
MS,14,1995,D,1,6281,0,0,0.5
MS,15,1995,R,1,3275,3619,0,-0.4501015375689005
MS,16,1995,D,1,3911,0,0,0.5
MS,17,1995,D,1,4632,0,0,0.5
MS,18,1995,D,1,4887,0,0,0.5
MS,19,1995,D,0,3752,2512,0,-0.3020434227330779
MS,20,1995,D,1,4130,1242,0,0.037602382725241995
MS,21,1995,R,1,0,5088,0,0.5
MS,22,1995,D,1,5160,1380,0,0.0779816513761468
MS,23,1995,D,0,4224,3508,0,-0.4073978272115882
MS,24,1995,D,1,5892,1929,0,0.006712696586114308
MS,25,1995,D,1,2903,2447,0,-0.4147663551401869
MS,26,1995,D,0,3268,0,0,0.5
MS,27,1995,D,1,3906,1854,0,-0.14375
MS,28,1995,D,1,4386,0,0,0.5
MS,29,1995,D,1,3184,0,0,0.5
MS,30,1995,D,0,3846,0,0,0.5
MS,31,1995,D,1,4769,0,444,0.5
MS,32,1995,D,1,4207,0,0,0.5
MS,33,1995,D,1,5694,0,0,0.5
MS,34,1995,D,1,4584,0,1833,0.5
MS,35,1995,I,1,3464,0,4399,0.0
MS,36,1995,D,1,5183,0,0,0.5
MS,37,1995,D,1,4787,0,0,0.5
MS,38,1995,D,1,4890,0,0,0.5
MS,39,1995,D,1,4234,0,0,0.5
MS,40,1995,R,1,0,5119,0,0.5
MS,41,1995,D,1,3028,1265,0,-0.08933146983461449
MS,42,1995,D,1,4877,0,0,0.5
MS,43,1995,D,1,6593,0,0,0.5
MS,44,1995,D,0,4644,2978,0,-0.2814221988979271
MS,45,1995,D,1,4911,2805,0,-0.22706065318818042
MS,46,1995,R,1,0,5476,0,0.5
MS,47,1995,D,1,5272,0,0,0.5
MS,48,1995,D,1,6254,0,0,0.5
MS,49,1995,D,0,2955,0,0,0.5
MS,50,1995,D,1,2634,0,0,0.5
MS,51,1995,D,0,5372,0,0,0.5
MS,52,1995,R,1,0,4936,0,0.5
MS,53,1995,D,1,6738,0,0,0.5
MS,54,1995,R,1,0,6915,0,0.5
MS,55,1995,D,1,5075,0,0,0.5
MS,56,1995,R,1,0,6082,0,0.5
MS,57,1995,D,1,4007,0,2954,0.5
MS,58,1995,R,1,0,6911,0,0.5
MS,59,1995,R,1,0,9312,0,0.5
MS,60,1995,R,0,0,5467,0,0.5
MS,61,1995,R,1,0,6093,0,0.5
MS,62,1995,R,1,0,6658,0,0.5
MS,63,1995,D,1,4100,0,0,0.5
MS,64,1995,R,1,1470,6097,0,0.11147086031452359
MS,65,1995,D,0,4136,0,0,0.5
MS,66,1995,R,1,0,5535,0,0.5
MS,67,1995,D,1,2939,0,0,0.5
MS,68,1995,D,1,3089,0,0,0.5
MS,69,1995,D,1,4082,0,0,0.5
MS,70,1995,D,1,2742,0,0,0.5
MS,71,1995,R,1,2025,2970,0,-0.3108108108108108
MS,72,1995,D,1,3773,0,0,0.5
MS,73,1995,R,1,0,5328,0,0.5
MS,74,1995,R,1,0,5204,0,0.5
MS,75,1995,D,1,5951,0,0,0.5
MS,76,1995,D,1,5635,0,0,0.5
MS,77,1995,R,1,3618,4448,0,-0.3970989337961815
